"row.ID","row.m.z","row.retention.time","All.identity.elements","posIEB_DD_2.mzXML.Peak.height","posIEB_DD_3.mzXML.Peak.height","posIEB_DD_4.mzXML.Peak.height","posIEB_DD_6.mzXML.Peak.height","pos_DD_1.mzXML.Peak.height","pos_DD_3.mzXML.Peak.height","posIEB_DD_1.mzXML.Peak.height","posIEB_DD_5.mzXML.Peak.height","pos_DD_4.mzXML.Peak.height","pos_DD_5.mzXML.Peak.height","pos_DD_2.mzXML.Peak.height","pos_DD_6.mzXML.Peak.height","NA.","ID_Ranked","Intensity_Ranked","Class_At_Max_Intensity","Adduct_At_Max_Intensity","Only_One_Class","Molecular","Adducts Confirmed by MS/MS"
372,790.572591145833,6.45967083333333,NA,10111442.8035714,9916077.58928571,10464139.7142857,10671221.5833333,10895093.577381,11827844.0595238,10762942.8184524,10662636.952381,11000264.4553571,10616724.8095238,10663782.0059524,11504626.5714286,NA,"1_Plasmenyl-PC(P-16:0/22:6)+H | 1_Plasmanyl-PC(O-16:1/22:6)+H | 3_MSDIAL_LPC 38:7-SN1;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;LLOIPLZMUMXJFW-QAYSHOGENA-N;C46H80NO7P","3752820.014 | 3722056.946 | 3720659.92","ether-PC","[M+H]+","No","Plasmenyl-PC(P-16:0/22:6)","[M+H]+"
381,728.559555053711,8.50855694444444,NA,9827958.45238095,9687160.45238095,8739961.23809524,9784608.30952381,9737740.27380952,9676636.4047619,9230824.66666667,10004120.1309524,9747147.5952381,9522765.69642857,9736163.57142857,9304765.2797619,NA,"1_Plasmenyl-PE(P-18:0/18:2)+H | 1_Plasmenyl-PE(P-18:1/18:1)+H | 1_Plasmenyl-PE(P-16:0/20:2)+H | 3_MSDIAL_LPE 36:3;[M+H]+;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCCN;IQZCXXWCXWGHDA-ORZIMQNZNA-N;C41H78NO7P | 3_Plasmanyl-PE(36:3)+H","2796473.92 | 257200.51 | 190987.225 | 189979.3 | 189979.3","﻿ether-PE","[M+H]+","No","Plasmenyl-PE(P-18:0/18:2)","[M+H]+"
430,794.605746288217,7.64951805555555,NA,8224512.30952381,10612991,11697919,8389251.6547619,8830820.38095238,8981729.35714286,10367300,8366439.67857143,8685628.80952381,11415501,8589597.51190476,8097040.6547619,NA,"1_Plasmenyl-PC(P-16:0/22:4)+H | 1_Plasmanyl-PC(O-16:0/22:5)+H | 1_Plasmanyl-PC(O-16:1/22:4)+H | 3_MSDIAL_LPC 38:5-SN1;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;XSZREWSFCRMUAR-WMPRHZDHNA-N;C46H84NO7P | 1_Plasmenyl-PC(P-18:1/20:3)+H | 1_Plasmanyl-PC(O-18:1/20:4)+H","6557158.881 | 6531946.561 | 6503941.33 | 6503702.16 | 6481310.321 | 6480183.755","ether-PC","[M+H]+","No","Plasmenyl-PC(P-16:0/22:4)","[M+H]+"
468,748.52902730306,6.78066388888889,NA,7180568.91071428,7214548.76785714,6785501.42857143,6852651.03571429,6905160.35119048,7150484.82738095,7209053.80654762,7224281.32142857,7548370.57738095,7308130.77678571,7160593.38541667,6933098.92261905,NA,"1_Plasmenyl-PE(P-16:0/22:6)+H | 3_MSDIAL_LPE 38:7;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCCN;SMDFHRULAHKMDE-HSWNRGBQNA-N;C43H74NO7P","2421895.658 | 151619.93","﻿ether-PE","[M+H]+","No","Plasmenyl-PE(P-16:0/22:6)","[M+H]+"
480,776.559471130371,7.96398472222222,NA,6992757.05357143,6781067.6860119,6859082.28571429,6488376.66666667,7067473.41071429,7060512.92857143,6797633.98809524,6544578.62202381,6929088.125,6840941.68452381,7021002.38690476,6840029.44047619,NA,"1_Plasmenyl-PE(P-18:0/22:6)+H | 1_Plasmenyl-PE(P-18:1/22:5)+H | 3_MSDIAL_LPE 40:7;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCCN;DHOAHKSKEAKVAN-HSWNRGBQNA-N;C45H78NO7P","2472518.9392 | 143602.3242 | 138086.73","﻿ether-PE","[M+H]+","No","Plasmenyl-PE(P-18:0/22:6)","[M+H]+"
564,764.559265136719,5.98603333333333,NA,5576643.69642857,5441997.3452381,5399030.43452381,5405256.07142857,5536460.20833333,5772469.71428571,5433180.33928571,5734093.43452381,5537961.17261905,5651807.69047619,5470910.38095238,5547304.125,NA,"1_Plasmenyl-PC(P-16:0/20:5)+H | 3_MSDIAL_LPC 36:6-SN1;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;MBTOODZVKWIDMP-WSDBEMKQNA-N;C44H78NO7P | 1_Plasmanyl-PC(O-16:1/20:5)+H","3375460.997 | 3352454.86 | 3350387.6","ether-PC","[M+H]+","No","Plasmenyl-PC(P-16:0/20:5)","[M+H]+"
574,700.528121948242,7.36744861111111,NA,5470950.13690476,5330470.52083333,5338423.36607143,5013633.13988095,5497188.32738095,5458563.5922619,5358886.875,5390603.41964286,5404166.87797619,5548074.60416667,5364124.76785714,5428785.91815476,NA,"1_Plasmenyl-PE(P-16:0/18:2)+H | 1_Plasmenyl-PE(P-16:1/18:1)+H | 1_Plasmenyl-PE(P-18:1/16:1)+H | 3_MSDIAL_LPE 34:3;[M+H]+;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCCN;WNAJHCCTMANXIO-ORZIMQNZNA-N;C39H74NO7P | 3_Plasmanyl-PE(34:3)+H","1447293.64 | 99970.6754 | 99638.829 | 97092.32 | 97092.32","﻿ether-PE","[M+H]+","No","Plasmenyl-PE(P-16:0/18:2)","[M+H]+"
655,818.605171203613,7.64127777777778,NA,4295018.79166667,4279573.29017857,4159670.4077381,4487644.88988095,4704711.58630952,4851753.66666667,4139187.00892857,4368946.54166667,4618283.52083333,4610596.33928571,4319357.68154762,4451528.95684524,NA,"1_Plasmenyl-PC(P-18:0/22:6)+H | 3_MSDIAL_LPC 40:7-SN1;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;YSTGSPYMRHRHHQ-QAYSHOGENA-N;C48H84NO7P | 1_Plasmanyl-PC(O-18:1/22:6)+H | 1_Plasmenyl-PC(P-18:1/22:5)+H","3711759.687 | 3682711.11 | 3680314.478 | 3670745.893","ether-PC","[M+H]+","No","Plasmenyl-PC(P-18:0/22:6)","[M+H]+"
837,772.621223449707,9.06349027777778,NA,3002256.59523809,3155641.88095238,2941115.68154762,3184378.75,3114885.11904762,3137313.70238095,3138291.82142857,3136258.04761905,3124848.10714286,3101781.63988095,3014638.97916667,3048467.21428571,NA,"1_Plasmenyl-PC(P-18:0/18:1)+H | 1_Plasmanyl-PC(O-18:0/18:2)+H | 3_MSDIAL_LPC 36:2-SN1;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;CCRNNLXDOARPNW-HDXUUTQWNA-N;C44H86NO7P | 1_Plasmanyl-PC(O-18:1/18:1)+H","1911838.0423 | 1905729.2143 | 1898976.015 | 1896508.428","ether-PC","[M+H]+","No","Plasmenyl-PC(P-18:0/18:1)","[M+H]+"
858,848.651288350423,9.00701805555556,NA,2898950.55952381,2967386.39880952,2832550.16666667,3122316.38690476,2825456.29166667,2889839.38095238,2861343.13095238,2597764.6547619,2858586.76785714,2811770.7202381,2794548.24404762,2813671.73214286,NA,"1_Plasmenyl-PC(P-22:1/20:4)+H | 1_Plasmanyl-PC(O-22:1/20:5)+H | 3_MSDIAL_LPC 42:6-SN1;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;FYILTLZDBMGNPB-WSDBEMKQNA-N;C50H90NO7P","1972589.641 | 1967471.21 | 1958915.01","ether-PC","[M+H]+","No","Plasmenyl-PC(P-22:1/20:4)","[M+H]+"
894,778.573453267415,8.31670972222222,NA,2716713.22619048,2563971.88392857,2765123.08333333,2504187.44642857,2748990.44345238,2676271.52380952,2725435.72619048,2944168.61904762,2588280.32142857,2729489.10416667,2658186.50892857,2872046.19642857,NA,"1_Plasmenyl-PE(P-18:0/22:5)+H | 1_Plasmenyl-PE(P-20:1/20:4)+H | 1_Plasmenyl-PE(P-18:1/22:4)+H | 3_MSDIAL_LPE 40:6;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCCN;MSTYHYAKLAOSKM-KUBAVDMBNA-N;C45H80NO7P | 3_Plasmanyl-PE(40:6)+H","753340.168 | 198759.978 | 77372.607 | 70918.3 | 70918.3","﻿ether-PE","[M+H]+","No","Plasmenyl-PE(P-18:0/22:5)","[M+H]+"
1008,822.636220296224,8.77032777777778,NA,2278113.30654762,2332280.71577381,2349838.04017857,2316142.01785714,2382242.47916667,2322918.30654762,2379093.875,2253097.80654762,2406035.71130952,2320082.47321429,2388201.94642857,2331802.89136905,NA,"1_Plasmenyl-PC(P-18:0/22:4)+H | 1_Plasmanyl-PC(O-18:0/22:5)+H | 3_MSDIAL_LPC 40:5-SN1;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;BHUCDLHBXJCQLI-WMPRHZDHNA-N;C48H88NO7P | 1_Plasmanyl-PC(O-18:1/22:4)+H","1472511.951 | 1470814.044 | 1465390.789 | 1461281.426","ether-PC","[M+H]+","No","Plasmenyl-PC(P-18:0/22:4)","[M+H]+"
1023,702.543212890625,8.28996527777778,NA,2235238.22321429,2115231.2172619,2192550.69345238,2211097.99404762,2407885.41666667,2314825.30357143,2197319.73511905,2202316.69196429,2178553.21428571,2385163.09821429,2262102.11309524,2151184.41964286,NA,"1_Plasmenyl-PE(P-16:0/18:1)+H | 1_Plasmenyl-PE(P-18:1/16:0)+H | 1_Plasmenyl-PE(P-18:0/16:1)+H | 3_MSDIAL_LPE 34:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCCN;ONLOJRFVBHTASY-MURFETPANA-N;C39H76NO7P | 3_Plasmanyl-PE(34:2)+H","261141.728 | 81989.8096 | 38314.242 | 21598.096 | 21598.096","﻿ether-PE","[M+H]+","No","Plasmenyl-PE(P-16:0/18:1)","[M+H]+"
9134,716.559358336434,6.79093611111111,NA,2246129.25,2130305.77827381,2432665.5,2568306.75,2437643,2851875.5,2401292.75,2307870.75,2650393.5,2229517.25,2499460,2508822,NA,"1_Plasmenyl-PC(P-16:0/16:1)+H | 3_MSDIAL_LPC 32:2-SN1;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;MMXJDMZIMZZFEB-HDXUUTQWNA-N;C40H78NO7P | 1_Plasmanyl-PC(O-16:1/16:1)+H","692592.28 | 689041.477 | 688124.2584","ether-PC","[M+H]+","No","Plasmenyl-PC(P-16:0/16:1)","[M+H]+"
1167,874.668037414551,9.12856111111111,NA,1852454.06547619,1791891.54166667,1753442.2797619,2192096.60119048,1892707.5625,1957573.30952381,1995648.23809524,2042849.25892857,1946638.47619048,2130577.7797619,1852018.91666667,1917693.51190476,NA,"1_Plasmenyl-PC(P-24:2/20:4)+H | 1_Plasmanyl-PC(O-24:2/20:5)+H | 3_MSDIAL_LPC 44:7-SN1;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;VJMHZFAPAZKJMD-QAYSHOGENA-N;C52H92NO7P","1308434.154 | 1303601.22 | 1297137.388","ether-PC","[M+H]+","No","Plasmenyl-PC(P-24:2/20:4)","[M+H]+"
1235,730.57421875,9.35176666666667,NA,1698736.5,1848409.68452381,1728632.64434524,1798011.30059524,1814077.49553571,1784397.16220238,1835331.94717262,1829572.08184524,1817780.953125,1855345.9233631,1781442.10714286,1718649.94494048,NA,"1_Plasmenyl-PE(P-18:0/18:1)+H | 1_Plasmenyl-PE(P-16:0/20:1)+H | 1_Plasmenyl-PE(P-20:0/16:1)+H | 1_Plasmenyl-PE(P-18:1/18:0)+H | 3_MSDIAL_LPE 36:2;[M+H]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCCN;OLGKEXBJISGIGR-MURFETPANA-N;C41H80NO7P | 3_Plasmanyl-PE(36:2)+H | 1_Plasmenyl-PC(P-18:0/15:1)+H","622404.185 | 43543.828 | 42396.7032 | 42389.299 | 40408.715 | 40408.715 | 16114.573","﻿ether-PE","[M+H]+","No","Plasmenyl-PE(P-18:0/18:1)","[M+H]+"
1336,790.573621114095,5.96141805555556,NA,1502591.9047619,1376865.80654762,1421721.22172619,1266709.70238095,1377781.58630952,1406919.96428571,1431187.39880952,1448142.70238095,1366927.52380952,1459340.76190476,1566115.23958333,1417644.74404762,NA,"1_Plasmenyl-PC(P-18:1/20:5)+H | 3_MSDIAL_LPC 38:7-SN1;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C;LLOIPLZMUMXJFW-QAYSHOGENA-N;C46H80NO7P","677108.054 | 675705.84","ether-PC","[M+H]+","No","Plasmenyl-PC(P-18:1/20:5)","[M+H]+"
264,680.45004103587,4.00204848484848,NA,16813164.3809524,16913796.1904762,17437820.8095238,17502326,18214298,18063822,17005432.9285714,18475502,0,17273386,18520442,17394820,NA,"1_PS(14:0_14:0)+H | 3_PS(28:0)+H","5156766.039 | 4631994.459","PS","[M+H]+","Yes","PS(14:0_14:0)","[M+H]+"
200,764.54411315918,7.83959027777778,NA,25951337.7738095,25922234.6666667,25480828.1607143,24634250.5238095,25145696.5952381,25026053.327381,28520974.202381,27834997.5,22603428.5416667,22476435.2142857,24893823.3511905,22047024.047619,NA,"1_PS(17:0_17:0)+H | 3_PS(34:0)+H","8242234.461 | 7559820.251","PS","[M+H]+","Yes","PS(17:0_17:0)","[M+H]+"
67,759.638153076172,8.53228472222222,NA,152260366.309524,149031833.142857,143190663.428571,155032397.904762,148917136,149716583.142857,140961058.47619,149858479.428571,151018007.904762,147370031.428571,150860981.714286,147003376.142857,NA,"1_SM(d16:1/22:0)+H | 1_SM(d18:1/20:0)+H","48458569.871 | 48458418.301","SM","[M+H]+","Yes","SM(d16:1/22:0)","[M+H]+"
110,785.653015136719,8.4525375,NA,68470257.452381,72208686.4285714,67803143.1904762,71224521.0952381,71747810.9642857,75381667.7619048,73596764.0952381,70766350.3571429,73553799.202381,72266541.1666667,73369174.5238095,74149252.952381,NA,"1_SM(d16:1/24:1)+H | 1_SM(d18:2/22:0)+H | 1_SM(d18:1/22:1)+H","16479971.415 | 16477603.889 | 16472955.147","SM","[M+H]+","Yes","SM(d16:1/24:1)","[M+H]+"
138,675.543937921756,4.68772727272727,NA,48791307.1904762,49306983.1904762,50638744.1904762,55153136,57305276,54998960,49465524.5714286,57897140,0,60569944,59726020,56140084,NA,"1_SM(d16:1/16:0)+H | 1_SM(d18:1/14:0)+H","21315956.938 | 21307442.792","SM","[M+H]+","Yes","SM(d16:1/16:0)","[M+H]+"
156,773.653577168783,9.07801111111111,NA,36742512.6309524,39929535.9642857,37081239.5595238,40534963.8333333,39470427.047619,40145510.8095238,36945882.4583333,38764874.7857143,38896304.5476191,39408042.8095238,37986177.547619,38009617.8690476,NA,"1_SM(d16:1/23:0)+H | 1_SM(d17:1/22:0)+H","21791802.682 | 21790038.959","SM","[M+H]+","Yes","SM(d16:1/23:0)","[M+H]+"
136,689.559651692708,5.42238055555555,NA,49644198.8571429,52499348.9523809,52578047.8571429,55586614.7619048,56282719.4285714,55481690.1904762,51968139.9047619,55619868.7619048,53102537.2380952,53943419.4285714,56001710.1904762,54071749.8095238,NA,"1_SM(d17:1/16:0)+H","20868154.321","SM","[M+H]+","Yes","SM(d17:1/16:0)","[M+H]+"
182,717.591084798177,6.73988888888889,NA,29619246.2142857,28736831.8690476,27320542.3095238,33412935.2857143,30522865.4166667,31423114.7619048,28276684.2142857,29739909.2857143,31383920,32043547.8571429,30718104.7380952,28003719.4761905,NA,"1_SM(d17:1/18:0)+H | 1_SM(d18:1/17:0)+H","16981829.708 | 16981829.708","SM","[M+H]+","Yes","SM(d17:1/18:0)","[M+H]+"
12,703.575304667155,6.08972638888889,NA,672027665.52381,687046518.095238,705482107.428571,692736973.714286,683106604.571429,704149266.285714,710225323.428571,691560257.142857,713090907.047619,725761792.380952,670773334.476191,693670651.428571,NA,"1_SM(d18:1/16:0)+H","359447501.35","SM","[M+H]+","Yes","SM(d18:1/16:0)","[M+H]+"
36,813.684117635091,9.52188472222222,NA,304326425.238095,296811952.190476,285893439.095238,328803785.619048,298092080.571429,312252134.095238,312570293.333333,322355256.285714,311326826.952381,316122725.142857,300225580.857143,309035159.238095,NA,"1_SM(d18:1/24:1)+H","102986682.28","SM","[M+H]+","Yes","SM(d18:1/24:1)","[M+H]+"
38,787.669342041016,9.60189583333333,NA,296970695.142857,310764033.333333,269943769.904762,311244320.380952,325192809.809524,331968031.238095,318032913.142857,322792568,340279905.714286,336965714.380952,336238646.476191,327412172.380952,NA,"1_SM(d18:1/22:0)+H | 1_SM(d16:1/24:0)+H","95547995.55 | 95484741.029","SM","[M+H]+","Yes","SM(d18:1/22:0)","[M+H]+"
56,815.70029703776,10.5613458333333,NA,193245860.571429,189653696.761905,181977452.190476,189384452.190476,192846379.333333,197510080,181035808,187580837.904762,179241989.52381,187538122.285714,186030728.47619,193440692.095238,NA,"1_SM(d18:1/24:0)+H","74237691.27","SM","[M+H]+","Yes","SM(d18:1/24:0)","[M+H]+"
58,731.606463114421,7.36446388888889,NA,187113659.619048,188382506.285714,183224905.714286,177460487.428571,186991652,186318254.47619,188044238.47619,186912099.809524,194365355.047619,194519128.761905,185813586.952381,186463791.285714,NA,"1_SM(d18:1/18:0)+H | 1_SM(d16:1/20:0)+H","72045786.44 | 72013185.21","SM","[M+H]+","Yes","SM(d18:1/18:0)","[M+H]+"
83,801.684567769369,10.1005958333333,NA,115309671.714286,122994027.142857,119130678.357143,131004588.571429,118469958.571429,119286809.428571,121082436.095238,125175882.285714,118424616.904762,124138628.190476,124207293.428571,120380895.809524,NA,"1_SM(d18:1/23:0)+H | 1_SM(d17:1/24:0)+H","53405008.481 | 53364026.33","SM","[M+H]+","Yes","SM(d18:1/23:0)","[M+H]+"
103,729.591321309408,6.24383333333333,NA,79157666.1904762,83796722.6666667,83713975.9047619,77487104.6190476,86496904.1904762,83626914.5714286,85631988.2857143,81679041.047619,86914465.4761905,88021559.9523809,82762797.1904762,85484582.6666667,NA,"1_SM(d18:1/18:1)+H | 1_SM(d18:2/18:0)+H","19177202.068 | 19177202.068","SM","[M+H]+","Yes","SM(d18:1/18:1)","[M+H]+"
763,829.715497334798,11.0147777777778,NA,3434798.10119048,3374363.91666667,3297047.53571429,3229591.36904762,3445392.79761905,3326322.69047619,3453604.97619048,3432145.88095238,3287035.16071429,3388651.55952381,3255930.42857143,3186584.17559524,NA,"1_SM(d18:1/25:0)+H","2668506.3979","SM","[M+H]+","Yes","SM(d18:1/25:0)","[M+H]+"
55,811.668123881022,8.5789125,NA,194932650.47619,190496905.904762,189482351.047619,204740476.761905,196142427.619048,196005848.761905,198625744.761905,189176911.428571,197351265.238095,195927525.238095,201634124.761905,196548585.52381,NA,"1_SM(d18:2/24:1)+H","91362721.27","SM","[M+H]+","Yes","SM(d18:2/24:1)","[M+H]+"
70,701.559649149577,5.03641666666667,NA,150331363.428571,154513795.428571,144649944,149101842.666667,147008788.190476,146954674.285714,155827217.52381,151475245.714286,148432643.428571,151121856.380952,148754106.666667,153204536,NA,"1_SM(d18:2/16:0)+H","55686645.804","SM","[M+H]+","Yes","SM(d18:2/16:0)","[M+H]+"
71,785.653358459473,8.64541527777778,NA,146340760.190476,146105992.380952,143295786.666667,146185298.095238,146372874.095238,149714314.47619,153660248.380952,118485305.52381,150880474.285714,147980187.047619,152353552.380952,149226801.52381,NA,"1_SM(d18:2/22:0)+H | 1_SM(d16:1/24:1)+H | 1_SM(d18:1/22:1)+H","90578909.672 | 90525724.952 | 90519612.815","SM","[M+H]+","Yes","SM(d18:2/22:0)","[M+H]+"
132,799.66881052653,9.18790972222222,NA,53719619.5238095,53587962.4285714,51237778.9047619,57217595.1428571,57503129.3333333,56254508.6666667,57713181.2380952,59111758.0952381,57429748.2857143,59535039.3333333,55977232.3809524,53633405.047619,NA,"1_SM(d18:2/23:0)+H | 1_SM(d17:1/24:1)+H","25987602.202 | 25977551.713","SM","[M+H]+","Yes","SM(d18:2/23:0)","[M+H]+"
166,757.622311909994,7.49455416666667,NA,32761939.7142857,31899835.6666667,32505463.9523809,30980318.2619048,33837957.2380952,33018918.6904762,33642219.4761905,33621064.5714286,33757098.7619048,33130736.3333333,33912531.4285714,32691997.8095238,NA,"1_SM(d18:2/20:0)+H | 1_SM(d18:1/20:1)+H","22720534.459 | 22705930.699","SM","[M+H]+","Yes","SM(d18:2/20:0)","[M+H]+"
236,727.575405786829,5.14308333333333,NA,20549670.047619,19925738.0952381,19052819.7142857,20791784,20078164,21153352,21340290,20716048,0,20517046,19943850,20756694,NA,"1_SM(d18:2/18:1)+H | 1_SM(d18:1/18:2)+H","7941701.6057 | 7936938.2267","SM","[M+H]+","Yes","SM(d18:2/18:1)","[M+H]+"
471,771.638615926107,8.0915,NA,7086184.04166667,7138890.5,7101787.31547619,6839877.38095238,7476351.51785714,7323696.80952381,7249614.11904762,7407780.07738095,7640911.45833333,7519359.63095238,7407326.875,6999615.39285714,NA,"1_SM(d18:2/21:0)+H","5274871.412","SM","[M+H]+","Yes","SM(d18:2/21:0)","[M+H]+"
821,715.575271606445,5.61108888888889,NA,3092348.75,3248330.95238095,3030507.05357143,3169156.47619048,3443823.75595238,3358684.7797619,3308202.10714286,3403722.48809524,3326986.52380952,3485242.70238095,3378579.77380952,3523273.11904762,NA,"1_SM(d18:2/17:0)+H","1907832.971","SM","[M+H]+","Yes","SM(d18:2/17:0)","[M+H]+"
205,764.676472981771,12.12965,NA,24562863.7142857,24487800.5238095,25077755.8571429,25996202.2857143,23803105.1428571,24768250.5714286,25010643.8095238,23876093.7142857,24702071.1428571,24589241.7619048,24641433.5238095,24280513.4285714,NA,"1_TG(10:0_16:0_18:2)+NH4 | 1_TG(12:0_14:0_18:2)+NH4 | 1_TG(18:0_18:2_8:0)+NH4 | 1_TG(10:0_16:1_18:1)+NH4 | 1_TG(10:0_14:0_20:2)+NH4 | 1_TG(14:1_14:1_16:0)+NH4 | 1_TG(16:0_20:2_8:0)+NH4 | 1_TG(12:0_14:1_18:1)+NH4 | 1_TG(14:0_14:1_16:1)+NH4 | 1_TG(10:0_14:1_20:1)+NH4 | 1_TG(12:0_16:1_16:1)+NH4 | 1_TG(18:1_18:1_8:0)+NH4 | 1_TG(12:0_12:0_20:2)+NH4 | 1_TG(16:1_20:1_8:0)+NH4","4212022.03 | 3242839.03 | 2118457.19 | 1898459.03 | 1593302.981 | 1539165.73 | 1422741.981 | 1401683.13 | 1272025.83 | 1153225.761 | 1019269.53 | 685805.53 | 636982.381 | 510257.661","TG","[M+NH4]+","Yes","TG(10:0_16:0_18:2)","[M+NH4]+|[M+Na]+"
255,790.692087809245,12.1591680555556,NA,17917727.5,18094722.5833333,18427024.4761905,19094832.9761905,17813447.6666667,18637422.8690476,18672353.952381,18202035.5714286,18521132.2857143,18274972.6666667,18180482.2380952,18596398.5654762,NA,"1_TG(10:0_18:1_18:2)+NH4 | 1_TG(12:0_16:1_18:2)+NH4 | 1_TG(14:0_14:1_18:2)+NH4 | 1_TG(10:0_16:1_20:2)+NH4 | 1_TG(14:1_14:1_18:1)+NH4 | 1_TG(14:1_16:1_16:1)+NH4 | 1_TG(10:0_16:0_20:3)+NH4 | 1_TG(12:0_16:0_18:3)+NH4 | 1_TG(10:0_14:1_22:2)+NH4 | 1_TG(12:0_14:0_20:3)+NH4 | 1_TG(12:0_14:1_20:2)+NH4 | 1_TG(10:0_18:0_18:3)+NH4 | 1_TG(14:0_14:0_18:3)+NH4","2363748.54 | 2258728.14 | 1555744.24 | 1148226.104 | 836805.74 | 778132.24 | 766316.46 | 751990.41 | 730210.84 | 726657.76 | 687356.804 | 606195.944 | 270376.91","TG","[M+NH4]+","Yes","TG(10:0_18:1_18:2)","[M+NH4]+|[M+Na]+"
642,788.675979614258,11.5276305555556,NA,4399385.70238095,4463609.59821429,4534909.67857143,4657197.63690476,4247579.45833333,4332440.08630952,4292172.55059524,4402014.93452381,4272343.77380952,4232001.97619048,4187798.86904762,4357301.69642857,NA,"1_TG(10:0_18:2_18:2)+NH4 | 1_TG(14:1_14:1_18:2)+NH4 | 1_TG(10:0_18:1_18:3)+NH4 | 1_TG(10:0_16:1_20:3)+NH4 | 1_TG(12:0_16:1_18:3)+NH4 | 1_TG(14:0_14:1_18:3)+NH4 | 1_TG(12:0_14:1_20:3)+NH4 | 1_TG(12:0_17:2_17:2)+NH4","825313.55 | 596348.77 | 540347.05 | 316697.134 | 249421.64 | 213729.13 | 77780.744 | 47469.09","TG","[M+NH4]+","Yes","TG(10:0_18:2_18:2)","[M+NH4]+"
876,656.581867873067,10.2947902777778,NA,2778688.61904762,2748871.16666667,3532147.5,3421230.54166667,2691174.25,2905002.60714286,3424879.5,2819366.29166667,2888538.0297619,2902876.0297619,2873899.01488095,3703851,NA,"1_TG(10:0_12:0_14:0)+NH4 | 1_TG(12:0_16:0_8:0)+NH4 | 1_TG(12:0_12:0_12:0)+NH4 | 1_TG(10:0_10:0_16:0)+NH4 | 1_TG(14:0_14:0_8:0)+NH4","612240.83 | 510698.39 | 438349.4 | 137931.71 | 108308.71","TG","[M+NH4]+","Yes","TG(10:0_12:0_14:0)","[M+NH4]+"
